ID	count	% overlapping fragments on this gene	TE superfamily	NBPS	gene length	percOfGeneLengthOverlappingTEsuperfam	Products
ACHA01MRNA0022722	1	0.00452120444886518	Rex-Babar	119	8695	1.36860264519839	TLD domain-containing protein 1; 
ACHA01MRNA0032609	1	0.00452120444886518	Rex-Babar	166	12134	1.36805670018131	CD63 antigen; 
ACHA01MRNA0035844	2	0.00904240889773036	Rex-Babar	513	37517	1.36738012101181	Phosphatidate phosphatase LPIN3; 
ACHA01MRNA0002247	2	0.00904240889773036	Rex-Babar	388	28378	1.36725632532243	Calmodulin-regulated spectrin-associated protein 3; 
ACHA01MRNA0008976	1	0.00452120444886518	Rex-Babar	299	21878	1.36666971386781	Muscleblind-like protein 2 >lcl|F2Z3T4.1 RecName: Full=Muscleblind-like protein 2; 
ACHA01MRNA0005441	1	0.00452120444886518	Rex-Babar	134	9811	1.36581388237692	Tail-anchored protein insertion receptor WRB; 
ACHA01MRNA0002697	1	0.00452120444886518	Rex-Babar	170	12448	1.36568123393316	Bromodomain-containing protein 2; 
ACHA01MRNA0026763	1	0.00452120444886518	Rex-Babar	210	15383	1.36514334005071	Nuclear pore complex protein Nup214; 
ACHA01MRNA0000486	2	0.00904240889773036	Rex-Babar	333	24400	1.36475409836066	Centrosomal protein of 152 kDa; 
ACHA01MRNA0033430	2	0.00904240889773036	Rex-Babar	352	25794	1.36465844770102	Filamin-B; 
ACHA01MRNA0015317	1	0.00452120444886518	Rex-Babar	121	8874	1.36353391931485	von Willebrand factor; 
ACHA01MRNA0027136	1	0.00452120444886518	Rex-Babar	103	7554	1.36351601800371	mRNA 3'-end-processing protein RNA14; 
ACHA01MRNA0002072	2	0.00904240889773036	Rex-Babar	275	20179	1.36280291392041	Zinc transporter ZIP4; 
ACHA01MRNA0019323	3	0.0135636133465955	Rex-Babar	479	35170	1.36195621268126	Cytohesin-1; 
ACHA01MRNA0010273	1	0.00452120444886518	Rex-Babar	104	7642	1.36090028788275	Cytochrome P450 2W1; 
ACHA01MRNA0021621	1	0.00452120444886518	Rex-Babar	265	19477	1.36057914463213	UPF0583 protein C15orf59 homolog; 
ACHA01MRNA0031472	1	0.00452120444886518	Rex-Babar	143	10513	1.36022067915914	Rho guanine nucleotide exchange factor 37; 
ACHA01MRNA0012340	1	0.00452120444886518	Rex-Babar	191	14046	1.35981774170582	Probable GTP-binding protein EngB; 
ACHA01MRNA0019092	2	0.00904240889773036	Rex-Babar	375	27581	1.35963163047025	Metallophosphoesterase 1; 
ACHA01MRNA0022615	1	0.00452120444886518	Rex-Babar	91	6693	1.35962946361871	Proteasome subunit alpha type-3; 
ACHA01MRNA0013652	2	0.00904240889773036	Rex-Babar	409	30089	1.35930074113463	Vang-like protein 2; 
ACHA01MRNA0023948	4	0.0180848177954607	Rex-Babar	237	17443	1.35871123086625	HERV-H LTR-associating protein 2; 
ACHA01MRNA0011978	2	0.00904240889773036	Rex-Babar	375	27603	1.35854798391479	Calcium/calmodulin-dependent protein kinase type 1D; 
ACHA01MRNA0014721	1	0.00452120444886518	Rex-Babar	608	44756	1.35847707569935	Phosphoinositide 3-kinase adapter protein 1; 
ACHA01MRNA0011765	1	0.00452120444886518	Rex-Babar	681	50169	1.35741194761705	SLIT-ROBO Rho GTPase-activating protein 1; 
ACHA01MRNA0006652	1	0.00452120444886518	Rex-Babar	264	19454	1.35704739385216	Casein kinase I isoform gamma-1; 
ACHA01MRNA0017893	2	0.00904240889773036	Rex-Babar	537	39583	1.3566430033095	Semaphorin-6B; 
ACHA01MRNA0034280	1	0.00452120444886518	Rex-Babar	90	6635	1.35644310474755	GLTSCR1-like protein; 
ACHA01MRNA0016655	2	0.00904240889773036	Rex-Babar	305	22492	1.35603770229415	DENN domain-containing protein 1B; 
ACHA01MRNA0014123	2	0.00904240889773036	Rex-Babar	385	28451	1.35320375382236	Bile salt-activated lipase; 
ACHA01MRNA0036419	3	0.0135636133465955	Rex-Babar	452	33403	1.35317187079005	Probable nucleoporin C890.06; 
ACHA01MRNA0026534	1	0.00452120444886518	Rex-Babar	161	11900	1.35294117647059	ATP-binding cassette sub-family A member 7; 
ACHA01MRNA0009408	5	0.0226060222443259	Rex-Babar	928	68594	1.35288800769747	Protein SZT2; 
ACHA01MRNA0004943	2	0.00904240889773036	Rex-Babar	382	28243	1.35254753390221	Pleckstrin homology domain-containing family G member 4B; 
ACHA01MRNA0008189	1	0.00452120444886518	Rex-Babar	223	16519	1.34996065137115	Double zinc ribbon and ankyrin repeat-containing protein 1; 
ACHA01MRNA0039891	3	0.0135636133465955	Rex-Babar	358	26535	1.34916148483135	Poly [ADP-ribose] polymerase 1; 
ACHA01MRNA0015581	1	0.00452120444886518	Rex-Babar	192	14235	1.34878819810327	Cytochrome P450 4d2; 
ACHA01MRNA0034812	3	0.0135636133465955	Rex-Babar	817	60580	1.34862991086167	Low-density lipoprotein receptor-related protein 6; 
ACHA01MRNA0008445	1	0.00452120444886518	Rex-Babar	118	8750	1.34857142857143	Equilibrative nucleoside transporter 2; 
ACHA01MRNA0025049	1	0.00452120444886518	Rex-Babar	148	10992	1.34643377001456	Spectrin alpha chain; 
ACHA01MRNA0015303	1	0.00452120444886518	Rex-Babar	102	7581	1.34546893549664	Cell division control protein 6 homolog; 
ACHA01MRNA0027748	5	0.0226060222443259	Rex-Babar	737	54779	1.34540608627394	AF4/FMR2 family member 4; 
ACHA01MRNA0026137	1	0.00452120444886518	Rex-Babar	63	4688	1.3438566552901	Inactive serine protease PAMR1; 
ACHA01MRNA0028048	4	0.0180848177954607	Rex-Babar	514	38249	1.34382598237862	FERM domain-containing protein 6; 
ACHA01MRNA0033173	2	0.00904240889773036	Rex-Babar	392	29173	1.34370822335721	Protein BEAN1; 
ACHA01MRNA0008805	3	0.0135636133465955	Rex-Babar	492	36628	1.34323468384842	Serine protease HTRA1A; 
ACHA01MRNA0016322	1	0.00452120444886518	Rex-Babar	269	20038	1.34244934624214	Gamma-aminobutyric acid receptor subunit delta; 
ACHA01MRNA0007428	6	0.0271272266931911	Rex-Babar	858	63938	1.3419249898339	Unconventional myosin-X; 
ACHA01MRNA0016867	2	0.00904240889773036	Rex-Babar	342	25490	1.34170262848176	Ryanodine receptor 3; 
ACHA01MRNA0022700	1	0.00452120444886518	Rex-Babar	91	6787	1.34079858553116	TELO2-interacting protein 2; 
ACHA01MRNA0030857	2	0.00904240889773036	Rex-Babar	173	12904	1.34066955982641	RAD50-interacting protein 1; 
ACHA01MRNA0001940	2	0.00904240889773036	Rex-Babar	254	18953	1.34015723104522	Protein BTR1; 
ACHA01MRNA0007860	3	0.0135636133465955	Rex-Babar	451	33662	1.33978967381617	Wiskott-Aldrich syndrome protein family member 3; 
ACHA01MRNA0007816	2	0.00904240889773036	Rex-Babar	234	17474	1.33913242531761	E3 ubiquitin-protein ligase MARCH1; 
ACHA01MRNA0021344	2	0.00904240889773036	Rex-Babar	306	22864	1.33834849545136	Carboxypeptidase Z; 
ACHA01MRNA0038796	2	0.00904240889773036	Rex-Babar	239	17862	1.33803605419326	Protein Jumonji; 
ACHA01MRNA0025955	1	0.00452120444886518	Rex-Babar	96	7177	1.33760624216246	F-box/WD repeat-containing protein sel-10; 
ACHA01MRNA0038092	1	0.00452120444886518	Rex-Babar	174	13010	1.33743274404304	Protocadherin-23; 
ACHA01MRNA0016529	1	0.00452120444886518	Rex-Babar	127	9498	1.33712360496947	Rhophilin-2-B; 
ACHA01MRNA0009773	2	0.00904240889773036	Rex-Babar	309	23132	1.33581186235518	Lysyl oxidase homolog 2A; 
ACHA01MRNA0021187	1	0.00452120444886518	Rex-Babar	326	24414	1.33529941836651	Bone morphogenetic protein 1; 
ACHA01MRNA0019486	1	0.00452120444886518	Rex-Babar	159	11915	1.33445237096097	Lumican; 
ACHA01MRNA0010256	1	0.00452120444886518	Rex-Babar	119	8918	1.33437990580848	Proteasome maturation protein; 
ACHA01MRNA0000852	1	0.00452120444886518	Rex-Babar	119	8930	1.33258678611422	Cell division cycle protein 48 homolog MJ1156; 
ACHA01MRNA0024003	1	0.00452120444886518	Rex-Babar	177	13285	1.3323296951449	Activating transcription factor 7-interacting protein 1; 
ACHA01MRNA0006067	1	0.00452120444886518	Rex-Babar	319	23954	1.3317191283293	Pre-mRNA-splicing factor SYF1; 
ACHA01MRNA0007994	1	0.00452120444886518	Rex-Babar	368	27634	1.33169284215097	ELKS/Rab6-interacting/CAST family member 1; 
ACHA01MRNA0026349	1	0.00452120444886518	Rex-Babar	161	12090	1.33167907361456	Transforming protein cbl; 
ACHA01MRNA0004542	2	0.00904240889773036	Rex-Babar	425	31916	1.33162050382253	Vasoactive intestinal polypeptide receptor; 
ACHA01MRNA0002428	1	0.00452120444886518	Rex-Babar	66	4961	1.33037694013304	DDB1- and CUL4-associated factor 10; 
ACHA01MRNA0026069	1	0.00452120444886518	Rex-Babar	157	11824	1.32780784844384	Ribonucleases P/MRP protein subunit POP1; 
ACHA01MRNA0014079	3	0.0135636133465955	Rex-Babar	591	44514	1.32767219301793	WW domain-containing adapter protein with coiled-coil; 
ACHA01MRNA0022945	1	0.00452120444886518	Rex-Babar	201	15141	1.32752129978205	Putative neutrophil cytosol factor 1C; 
ACHA01MRNA0034347	1	0.00452120444886518	Rex-Babar	85	6405	1.32708821233411	Putative short transient receptor potential channel 2-like protein; 
ACHA01MRNA0001151	2	0.00904240889773036	Rex-Babar	528	39825	1.32580037664783	NA
ACHA01MRNA0002934	1	0.00452120444886518	Rex-Babar	593	44743	1.32534698165076	Dipeptidyl peptidase 4; 
ACHA01MRNA0005228	1	0.00452120444886518	Rex-Babar	214	16164	1.32392972036625	NA
ACHA01MRNA0002597	1	0.00452120444886518	Rex-Babar	83	6272	1.32334183673469	Putative RNA-binding protein RbpD; 
ACHA01MRNA0027499	1	0.00452120444886518	Rex-Babar	116	8770	1.32269099201824	Metalloproteinase inhibitor 4; 
ACHA01MRNA0010431	2	0.00904240889773036	Rex-Babar	501	37906	1.32169049754656	Transmembrane 9 superfamily member 6; 
ACHA01MRNA0002583	1	0.00452120444886518	Rex-Babar	251	19006	1.32063558876144	NA
ACHA01MRNA0006220	1	0.00452120444886518	Rex-Babar	297	22496	1.3202347083926	Rho guanine nucleotide exchange factor 4; 
ACHA01MRNA0032163	1	0.00452120444886518	Rex-Babar	137	10385	1.31921039961483	Zinc finger FYVE domain-containing protein 26 homolog; 
ACHA01MRNA0003594	1	0.00452120444886518	Rex-Babar	57	4322	1.31883387320685	Protein cornichon homolog 2; 
ACHA01MRNA0037607	1	0.00452120444886518	Rex-Babar	142	10771	1.31835484170458	Caltractin ICL1e; 
ACHA01MRNA0022470	1	0.00452120444886518	Rex-Babar	79	5993	1.31820457200067	Mitochondrial tRNA-specific 2-thiouridylase 1; 
ACHA01MRNA0014331	1	0.00452120444886518	Rex-Babar	230	17454	1.31774951300561	F-box only protein 10; 
ACHA01MRNA0008735	2	0.00904240889773036	Rex-Babar	253	19202	1.31757108634517	Collagen alpha-1(VI) chain; 
ACHA01MRNA0010300	2	0.00904240889773036	Rex-Babar	209	15865	1.31736526946108	E3 ubiquitin-protein ligase MYLIP-A; 
ACHA01MRNA0020620	2	0.00904240889773036	Rex-Babar	228	17309	1.3172338090011	Zinc finger protein 507; 
ACHA01MRNA0000522	2	0.00904240889773036	Rex-Babar	224	17007	1.31710472158523	Mothers against decapentaplegic homolog 1; 
ACHA01MRNA0004489	1	0.00452120444886518	Rex-Babar	172	13068	1.31619222528313	Angiotensin-converting enzyme; 
ACHA01MRNA0018544	1	0.00452120444886518	Rex-Babar	93	7068	1.31578947368421	Synaptotagmin-9; 
ACHA01MRNA0009894	3	0.0135636133465955	Rex-Babar	228	17339	1.31495472633947	Importin-9; 
ACHA01MRNA0012600	1	0.00452120444886518	Rex-Babar	415	31565	1.31474734674481	Protein phosphatase 1 regulatory subunit 1C; 
ACHA01MRNA0021483	1	0.00452120444886518	Rex-Babar	226	17191	1.31464138211855	Ras and Rab interactor 2; 
ACHA01MRNA0019344	2	0.00904240889773036	Rex-Babar	383	29146	1.31407397241474	Plakophilin-2; 
ACHA01MRNA0021304	5	0.0226060222443259	Rex-Babar	799	60806	1.31401506430286	Integrin alpha-2; 
ACHA01MRNA0027457	1	0.00452120444886518	Rex-Babar	132	10046	1.3139558033048	DNA polymerase delta catalytic subunit; 
ACHA01MRNA0009708	1	0.00452120444886518	Rex-Babar	237	18051	1.31294665115506	Clathrin heavy chain 2; 
ACHA01MRNA0029976	1	0.00452120444886518	Rex-Babar	207	15767	1.31286864971142	Ras guanine nucleotide exchange factor A; 
ACHA01MRNA0028646	1	0.00452120444886518	Rex-Babar	139	10594	1.3120634321314	Calcium-binding and coiled-coil domain-containing protein 2; 
ACHA01MRNA0015209	3	0.0135636133465955	Rex-Babar	483	36821	1.3117514461856	Tight junction protein ZO-3; 
ACHA01MRNA0012413	2	0.00904240889773036	Rex-Babar	853	65029	1.31172246228606	Ryanodine receptor 3; 
ACHA01MRNA0014109	1	0.00452120444886518	Rex-Babar	201	15328	1.31132567849687	Protein PAT1 homolog 2; 
ACHA01MRNA0000005	1	0.00452120444886518	Rex-Babar	94	7169	1.31120100432417	Zona pellucida sperm-binding protein 3; 
ACHA01MRNA0012898	1	0.00452120444886518	Rex-Babar	375	28610	1.31073051380636	T-complex protein 11 X-linked protein 2; 
ACHA01MRNA0012654	1	0.00452120444886518	Rex-Babar	205	15643	1.31049031515694	Vacuolar protein sorting-associated protein 1; 
ACHA01MRNA0012944	2	0.00904240889773036	Rex-Babar	279	21325	1.30832356389215	Matrilin-3; 
ACHA01MRNA0009410	1	0.00452120444886518	Rex-Babar	152	11629	1.30707713474933	Nodal modulator 1; 
ACHA01MRNA0005416	2	0.00904240889773036	Rex-Babar	176	13472	1.30641330166271	S-adenosylmethionine uptake transporter; 
ACHA01MRNA0010257	1	0.00452120444886518	Rex-Babar	136	10423	1.30480667754006	Transcription factor 12; 
ACHA01MRNA0034547	3	0.0135636133465955	Rex-Babar	344	26368	1.30461165048544	Hemolysin-3; 
ACHA01MRNA0032437	1	0.00452120444886518	Rex-Babar	223	17095	1.30447499268792	ATP-dependent DNA helicase Hel308; 
ACHA01MRNA0033237	2	0.00904240889773036	Rex-Babar	144	11047	1.30352131800489	Ubiquitin-conjugating enzyme E2Q-like protein 1; 
ACHA01MRNA0022565	1	0.00452120444886518	Rex-Babar	256	19651	1.30273268535952	NA
ACHA01MRNA0035014	1	0.00452120444886518	Rex-Babar	176	13511	1.30264229146621	ATP-dependent RNA helicase WM6; 
ACHA01MRNA0003743	1	0.00452120444886518	Rex-Babar	295	22655	1.3021408077687	NA
ACHA01MRNA0034872	1	0.00452120444886518	Rex-Babar	114	8756	1.301964367291	Coiled-coil domain-containing protein 122; 
ACHA01MRNA0025776	1	0.00452120444886518	Rex-Babar	252	19361	1.30158566189763	NA
ACHA01MRNA0009243	1	0.00452120444886518	Rex-Babar	115	8837	1.30134661084078	Solute carrier family 46 member 3; 
ACHA01MRNA0002675	1	0.00452120444886518	Rex-Babar	69	5306	1.30041462495288	Mitogen-activated protein kinase kinase kinase 15; 
ACHA01MRNA0000114	1	0.00452120444886518	Rex-Babar	110	8464	1.29962192816635	Voltage-dependent calcium channel gamma-7 subunit; 
ACHA01MRNA0016329	1	0.00452120444886518	Rex-Babar	164	12623	1.29921571734136	Gamma-aminobutyric acid receptor subunit beta-1; 
ACHA01MRNA0008284	2	0.00904240889773036	Rex-Babar	345	26559	1.29899469106518	Anoctamin-4; 
ACHA01MRNA0006270	1	0.00452120444886518	Rex-Babar	368	28344	1.29833474456675	50S ribosomal protein L11; 
ACHA01MRNA0033758	1	0.00452120444886518	Rex-Babar	221	17031	1.2976337267336	NA
ACHA01MRNA0038100	1	0.00452120444886518	Rex-Babar	74	5704	1.29733520336606	Intraflagellar transport protein 56; 
ACHA01MRNA0039529	1	0.00452120444886518	Rex-Babar	194	14954	1.29731175605189	E3 ubiquitin-protein ligase MIB2; 
ACHA01MRNA0007963	1	0.00452120444886518	Rex-Babar	185	14263	1.29706232910327	Tyrosine-protein kinase JAK2; 
ACHA01MRNA0016533	1	0.00452120444886518	Rex-Babar	212	16348	1.29679471494984	Tripartite motif-containing protein 45; 
ACHA01MRNA0014430	1	0.00452120444886518	Rex-Babar	249	19213	1.29599750169156	F-box only protein 44; 
ACHA01MRNA0017023	5	0.0226060222443259	Rex-Babar	1228	94760	1.29590544533558	Receptor-type tyrosine-protein phosphatase F; 
ACHA01MRNA0024651	1	0.00452120444886518	Rex-Babar	159	12273	1.29552676607187	Cellular tumor antigen p53; 
ACHA01MRNA0029799	1	0.00452120444886518	Rex-Babar	211	16287	1.29551175784368	Golgin subfamily A member 3; 
ACHA01MRNA0006008	1	0.00452120444886518	Rex-Babar	266	20544	1.29478193146417	Palmitoyltransferase ZDHHC13; 
ACHA01MRNA0013507	2	0.00904240889773036	Rex-Babar	250	19313	1.29446486822348	NA
ACHA01MRNA0026451	1	0.00452120444886518	Rex-Babar	292	22585	1.29289351339385	NA
ACHA01MRNA0015552	2	0.00904240889773036	Rex-Babar	179	13864	1.29111367570687	XK-related protein 6; 
ACHA01MRNA0033046	2	0.00904240889773036	Rex-Babar	205	15899	1.28938926976539	Cilia- and flagella-associated protein 100; 
ACHA01MRNA0025120	1	0.00452120444886518	Rex-Babar	83	6440	1.2888198757764	Myosin-11; 
ACHA01MRNA0035344	1	0.00452120444886518	Rex-Babar	189	14668	1.28851922552495	Solute carrier family 45 member 3; 
ACHA01MRNA0037546	2	0.00904240889773036	Rex-Babar	364	28254	1.2883131591987	Histone-lysine N-methyltransferase 2A; 
ACHA01MRNA0037893	1	0.00452120444886518	Rex-Babar	178	13820	1.28798842257598	Microtubule-actin cross-linking factor 1; 
ACHA01MRNA0012197	1	0.00452120444886518	Rex-Babar	211	16385	1.28776319804699	Sodium/calcium exchanger 1; 
ACHA01MRNA0034260	1	0.00452120444886518	Rex-Babar	257	19973	1.28673709507836	GTPase-activating protein GYP7; 
ACHA01MRNA0028764	1	0.00452120444886518	Rex-Babar	100	7773	1.28650456709121	Putative ciliary rootlet coiled-coil protein-like 1 protein; 
ACHA01MRNA0040570	1	0.00452120444886518	Rex-Babar	520	40428	1.28623726130405	G-protein coupled receptor 98; 
ACHA01MRNA0015532	2	0.00904240889773036	Rex-Babar	419	32599	1.28531550047547	Putative ankyrin repeat protein MM_0045; 
ACHA01MRNA0039610	1	0.00452120444886518	Rex-Babar	148	11517	1.28505687244942	Centriolar coiled-coil protein of 110 kDa; 
ACHA01MRNA0035042	1	0.00452120444886518	Rex-Babar	116	9028	1.28489144882588	Cytochrome P450 2K3; 
ACHA01MRNA0037989	1	0.00452120444886518	Rex-Babar	59	4594	1.28428384849804	Aminoacyl tRNA synthase complex-interacting multifunctional protein 2; 
ACHA01MRNA0009007	1	0.00452120444886518	Rex-Babar	178	13870	1.28334534967556	Protein FAM91A1; 
ACHA01MRNA0036483	2	0.00904240889773036	Rex-Babar	337	26269	1.28288096235106	Ubiquinol-cytochrome-c reductase complex assembly factor 1; 
ACHA01MRNA0001491	1	0.00452120444886518	Rex-Babar	113	8810	1.28263337116913	B-cell lymphoma 6 protein homolog; 
ACHA01MRNA0004085	1	0.00452120444886518	Rex-Babar	224	17471	1.28212466372846	Protein ECT2; 
ACHA01MRNA0023053	4	0.0180848177954607	Rex-Babar	697	54368	1.28200412007063	Adenylate cyclase type 6; 
ACHA01MRNA0029234	1	0.00452120444886518	Rex-Babar	171	13356	1.28032345013477	Ankyrin repeat and BTB/POZ domain-containing protein BTBD11-B; 
ACHA01MRNA0009048	1	0.00452120444886518	Rex-Babar	219	17124	1.27890679747723	Zinc finger protein basonuclin-1; 
ACHA01MRNA0033683	1	0.00452120444886518	Rex-Babar	71	5553	1.27858815054925	S-adenosyl-L-methionine-dependent tRNA 4-demethylwyosine synthase; 
ACHA01MRNA0009353	1	0.00452120444886518	Rex-Babar	280	21909	1.27801360171619	Potassium voltage-gated channel subfamily H member 4; 
ACHA01MRNA0019771	1	0.00452120444886518	Rex-Babar	96	7513	1.2777851723679	Seizure 6-like protein 2; 
ACHA01MRNA0016370	2	0.00904240889773036	Rex-Babar	236	18471	1.27767852309025	Latent-transforming growth factor beta-binding protein 2; 
ACHA01MRNA0029381	2	0.00904240889773036	Rex-Babar	192	15044	1.27625631480989	Unconventional myosin-Vb; 
ACHA01MRNA0011111	1	0.00452120444886518	Rex-Babar	124	9731	1.27427808036173	Glucose-6-phosphate exchanger SLC37A4; 
ACHA01MRNA0011287	1	0.00452120444886518	Rex-Babar	206	16169	1.27404292164018	Protein tipD; 
ACHA01MRNA0036844	1	0.00452120444886518	Rex-Babar	142	11153	1.27320003586479	F-actin-capping protein subunit beta; 
ACHA01MRNA0029825	1	0.00452120444886518	Rex-Babar	82	6442	1.27289661595778	NA
ACHA01MRNA0011366	1	0.00452120444886518	Rex-Babar	142	11156	1.2728576550735	DNA topoisomerase 1; 
ACHA01MRNA0012415	1	0.00452120444886518	Rex-Babar	259	20349	1.27278981768146	Ryanodine receptor 3; 
ACHA01MRNA0029063	1	0.00452120444886518	Rex-Babar	212	16658	1.27266178412775	Ribosomal protein S6 kinase alpha-2; 
ACHA01MRNA0009808	7	0.0316484311420562	Rex-Babar	790	62115	1.27183450052322	Peripheral plasma membrane protein CASK; 
ACHA01MRNA0025280	2	0.00904240889773036	Rex-Babar	268	21077	1.27152820610144	Activating signal cointegrator 1 complex subunit 3; 
ACHA01MRNA0001746	1	0.00452120444886518	Rex-Babar	130	10227	1.27114500831133	NA
ACHA01MRNA0000241	2	0.00904240889773036	Rex-Babar	158	12432	1.27091377091377	Pseudokinase FAM20A; 
ACHA01MRNA0009534	2	0.00904240889773036	Rex-Babar	375	29509	1.27079873936765	NA
ACHA01MRNA0009984	1	0.00452120444886518	Rex-Babar	129	10158	1.26993502658004	Occludin; 
ACHA01MRNA0008152	2	0.00904240889773036	Rex-Babar	148	11655	1.26984126984127	Sterile alpha motif domain-containing protein 9-like; 
ACHA01MRNA0007394	3	0.0135636133465955	Rex-Babar	248	19531	1.26977625313604	Protein KHNYN; 
ACHA01MRNA0035973	1	0.00452120444886518	Rex-Babar	59	4648	1.26936316695353	Protein FAM134C; 
ACHA01MRNA0008969	1	0.00452120444886518	Rex-Babar	157	12371	1.26909708188505	Peptidylglycine alpha-hydroxylating monooxygenase; 
ACHA01MRNA0009731	1	0.00452120444886518	Rex-Babar	182	14346	1.26864631256099	Pre-mRNA-splicing factor 8 homolog; 
ACHA01MRNA0022105	2	0.00904240889773036	Rex-Babar	355	27990	1.26831011075384	NA
ACHA01MRNA0015081	1	0.00452120444886518	Rex-Babar	102	8044	1.2680258577822	Smoothelin-like protein 1; 
ACHA01MRNA0014885	1	0.00452120444886518	Rex-Babar	186	14672	1.26772082878953	Methylmalonyl-CoA mutase large subunit; 
ACHA01MRNA0006308	1	0.00452120444886518	Rex-Babar	239	18855	1.26756828427473	Myotubularin-related protein 10; 
ACHA01MRNA0038699	1	0.00452120444886518	Rex-Babar	39	3080	1.26623376623377	UPF0505 protein C16orf62 homolog; 
